Number,Arrival time,X1,X2,X3,,,,,
136,8:49,9,13,21,,,,,
137,8:49,9,13,22,,,,,
138,8:49,12,17,30,,,,,
139,8:50,13,15,28,,,,,
140,8:50,11,13,24,,,,,
141,8:51,13,12,25,,,,,
142,8:51,9,13,23,,,,,
143,8:52,8,15,24,,,,,
144,8:52,13,15,28,,,,,
145,8:53,12,15,27,,,,,
146,8:53,14,12,26,,,,,
147,8:53,11,13,24,,,,,
148,8:54,9,14,23,,,,,
149,8:54,12,13,26,,,,,
150,8:55,14,17,31,,,,,
151,8:55,11,16,28,,,,,
152,8:55,10,15,25,,,,,
153,8:56,13,16,29,,,,,
154,8:56,14,17,31,,,,,
155,8:56,8,18,26,,,,,
156,8:56,13,16,30,,,,,
157,8:57,11,15,27,,,,,
158,8:57,10,12,22,,,,,
159,8:57,9,13,22,,,,,
160,8:58,12,17,29,,,,,
161,8:59,9,13,22,,,,,
162,8:59,12,13,26,,,,,
163,9:00,13,18,31,,,,,
164,9:00,13,18,31,,,,,
165,9:00,8,17,26,,,,,
166,9:00,13,13,26,,,,,
167,9:00,10,15,25,,,,,
168,9:01,10,15,25,,,,,
169,9:01,11,18,29,,,,,
170,9:01,14,13,27,,,,,
171,9:02,11,14,25,,,,,
172,9:03,12,17,29,,,,,
173,9:03,8,16,25,,,,,
174,9:03,12,14,26,,,,,
175,9:04,10,15,24,,,,,
176,9:04,11,14,25,,,,,
177,9:04,9,14,22,,,,,
178,9:05,14,14,28,,,,,
179,9:05,12,17,29,,,,,
180,9:05,8,13,22,,,,,
181,9:05,9,17,26,,,,,
182,9:06,9,13,22,,,,,
183,9:06,13,18,31,,,,,
184,9:07,12,18,30,,,,,
185,9:07,12,16,28,,,,,
186,9:08,14,12,26,,,,,
187,9:08,12,14,26,,,,,
188,9:09,10,13,22,,,,,
189,9:09,12,14,26,,,,,
190,9:09,14,14,28,,,,,
191,9:10,10,16,26,,,,,
192,9:10,13,14,26,,,,,
193,9:10,12,14,26,,,,,
194,9:11,11,14,25,,,,,
195,9:11,9,15,24,,,,,
196,9:12,8,16,24,,,,,
197,9:12,11,17,29,,,,,
198,9:12,10,16,26,,,,,
199,9:12,11,15,25,,,,,
200,9:13,13,15,28,,,,,
201,9:13,10,17,27,,,,,
202,9:13,14,13,27,,,,,
203,9:14,14,12,26,,,,,
204,9:15,14,13,27,,,,,
205,9:15,11,12,23,,,,,
206,9:15,11,14,26,,,,,
207,9:16,9,13,22,,,,,
208,9:16,12,14,27,,,,,
209,9:17,12,14,26,,,,,
210,9:17,14,16,30,,,,,
211,9:17,11,12,23,,,,,
212,9:17,9,15,24,,,,,
213,9:18,10,13,23,,,,,
214,9:18,11,18,29,,,,,
215,9:19,8,18,26,,,,,
216,9:19,11,15,26,,,,,
217,9:20,14,14,28,,,,,
218,9:20,11,17,28,,,,,
219,9:20,9,16,25,,,,,
220,9:20,11,15,26,,,,,
221,9:21,10,13,23,,,,,
222,9:21,8,15,23,,,,,
223,9:21,13,14,27,,,,,
224,9:22,10,12,23,,,,,
225,9:23,11,14,25,,,,,
226,9:23,11,17,28,,,,,
227,9:24,13,18,31,,,,,
228,9:24,9,17,26,,,,,
229,9:24,8,13,21,,,,,
230,9:24,12,16,29,,,,,
231,9:25,9,17,26,,,,,
232,9:25,12,16,29,,,,,
233,9:25,12,18,30,,,,,
234,9:25,14,14,28,,,,,
235,9:26,14,16,29,,,,,
236,9:27,12,17,29,,,,,
237,9:27,9,12,22,,,,,
238,9:28,12,12,24,,,,,
239,9:28,8,13,21,,,,,
240,9:28,12,14,26,,,,,
241,9:29,13,18,31,,,,,
242,9:29,9,15,24,,,,,
243,9:29,12,13,24,,,,,
244,9:30,9,15,25,,,,,
245,9:30,11,14,25,,,,,
246,9:31,11,17,28,,,,,
247,9:31,9,18,27,,,,,
248,9:32,10,14,24,,,,,
249,9:33,10,13,23,,,,,
250,9:33,13,15,28,,,,,
251,9:35,13,13,26,,,,,
252,9:35,10,14,23,,,,,
253,9:36,11,15,26,,,,,
254,9:36,10,16,26,,,,,
255,9:36,14,16,30,,,,,
256,9:37,12,15,27,,,,,
257,9:37,10,12,22,,,,,
258,9:38,9,14,23,,,,,
259,9:39,10,15,24,,,,,
260,9:40,14,17,31,,,,,
261,9:40,9,15,24,,,,,
262,9:41,10,17,27,,,,,
263,9:41,9,16,25,,,,,
264,9:42,9,14,23,,,,,
265,9:43,12,18,30,,,,,
266,9:44,10,14,24,,,,,
267,9:44,11,12,23,,,,,
268,9:45,11,17,28,,,,,
269,9:45,10,14,24,,,,,
270,9:45,9,13,21,,,,,
271,9:45,10,13,22,,,,,
272,9:47,10,15,26,,,,,
273,9:48,13,16,28,,,,,
274,9:48,13,15,29,,,,,
275,9:49,12,15,27,,,,,
276,9:49,8,17,26,,,,,
277,9:50,9,14,22,,,,,
278,9:51,11,12,23,,,,,
279,9:52,12,16,28,,,,,
280,9:52,10,17,27,,,,,
281,9:52,13,18,31,,,,,
282,9:53,9,17,27,,,,,
283,9:53,12,14,26,,,,,
284,9:54,10,16,26,,,,,
285,9:55,13,16,30,,,,,
286,9:55,12,13,25,,,,,
287,9:56,14,16,30,,,,,
288,9:57,11,16,28,,,,,
289,9:57,10,17,27,,,,,
290,9:59,12,15,26,,,,,
291,9:59,8,17,26,,,,,
292,10:00,12,13,25,,,,,
293,10:00,14,17,31,,,,,
294,10:00,10,16,26,,,,,
295,10:00,11,18,29,,,,,
296,10:00,13,14,26,,,,,
297,10:01,10,17,26,,,,,
298,10:01,11,15,26,,,,,
299,10:03,11,16,27,,,,,
300,10:04,12,12,24,,,,,
301,10:05,11,17,28,,,,,
302,10:05,14,17,31,,,,,
303,10:05,10,17,28,,,,,
304,10:06,14,16,29,,,,,
305,10:06,12,14,26,,,,,
306,10:07,10,13,24,,,,,
307,10:08,11,14,25,,,,,
308,10:08,9,17,26,,,,,
309,10:09,9,17,26,,,,,
310,10:09,10,16,26,,,,,
311,10:10,12,17,29,,,,,
312,10:11,10,18,27,,,,,
313,10:12,11,17,28,,,,,
314,10:12,11,15,27,,,,,
315,10:13,9,15,24,,,,,
316,10:13,11,13,24,,,,,
317,10:13,10,16,27,,,,,
318,10:15,9,18,27,,,,,
319,10:15,10,12,23,,,,,
320,10:16,9,13,22,,,,,
321,10:16,14,13,27,,,,,
322,10:17,12,14,26,,,,,
323,10:17,11,17,28,,,,,
324,10:18,12,15,27,,,,,
325,10:19,12,12,24,,,,,
326,10:20,11,13,24,,,,,
327,10:20,13,13,26,,,,,
328,10:20,11,16,28,,,,,
329,10:21,8,17,25,,,,,
330,10:21,10,15,25,,,,,
331,10:23,13,17,30,,,,,
332,10:24,13,13,25,,,,,
333,10:24,10,17,27,,,,,
334,10:24,13,14,28,,,,,
335,10:25,12,15,27,,,,,
336,10:25,9,18,27,,,,,
337,10:25,9,14,23,,,,,
338,10:27,11,15,25,,,,,
339,10:27,12,16,28,,,,,
340,10:28,9,13,22,,,,,
341,10:29,12,15,27,,,,,
342,10:29,13,16,29,,,,,
343,10:30,12,14,26,,,,,
344,10:30,8,14,22,,,,,
345,10:31,8,15,23,,,,,
346,10:32,10,12,22,,,,,
347,10:32,10,16,25,,,,,
348,10:33,13,12,26,,,,,
349,10:33,10,16,27,,,,,
350,10:34,13,12,26,,,,,
351,10:35,12,17,29,,,,,
352,10:35,9,18,27,,,,,
353,10:36,13,14,27,,,,,
354,10:36,11,18,29,,,,,
355,10:37,9,16,26,,,,,
356,10:39,9,13,22,,,,,
357,10:40,11,16,27,,,,,
358,10:40,10,16,26,,,,,
359,10:40,14,16,30,,,,,
360,10:41,9,14,23,,,,,
361,10:41,9,17,26,,,,,
362,10:42,10,15,26,,,,,
363,10:43,12,12,24,,,,,
364,10:44,12,13,25,,,,,
365,10:45,9,13,22,,,,,
366,10:45,14,16,30,,,,,
367,10:47,12,13,25,,,,,
368,10:48,13,14,27,,,,,
369,10:48,14,16,29,,,,,
370,10:48,12,14,26,,,,,
371,10:48,8,13,21,,,,,
372,10:49,11,13,24,,,,,
373,10:50,9,12,22,,,,,
374,10:51,10,15,25,,,,,
375,10:52,13,14,27,,,,,
376,10:53,8,17,25,,,,,
377,10:54,9,17,25,,,,,
378,10:55,12,15,27,,,,,
379,10:55,11,14,24,,,,,
380,10:55,10,17,27,,,,,
381,10:56,8,16,24,,,,,
382,10:56,10,17,27,,,,,
383,10:57,10,15,24,,,,,
384,10:59,11,16,27,,,,,
385,11:00,9,16,25,,,,,
386,11:00,11,13,24,,,,,
387,11:00,12,14,25,,,,,
388,11:00,12,16,28,,,,,
389,11:01,12,14,26,,,,,
390,11:02,14,16,30,,,,,
391,11:03,13,13,26,,,,,
392,11:04,9,17,26,,,,,
393,11:04,9,13,22,,,,,
394,11:05,13,13,26,,,,,
395,11:05,8,17,25,,,,,
396,11:06,13,18,31,,,,,
397,11:07,9,13,22,,,,,
398,11:08,9,17,25,,,,,
399,11:09,8,18,26,,,,,
400,11:09,13,12,25,,,,,
401,11:10,10,13,23,,,,,
402,11:11,8,14,22,,,,,
403,11:12,10,17,27,,,,,
404,11:12,11,16,27,,,,,
405,11:12,10,12,22,,,,,
406,11:13,11,17,28,,,,,
407,11:15,13,16,29,,,,,
408,11:15,9,14,23,,,,,
409,11:16,13,13,26,,,,,
410,11:16,11,17,28,,,,,
411,11:17,13,16,30,,,,,
412,11:17,14,18,31,,,,,
413,11:19,11,14,25,,,,,
414,11:20,12,17,29,,,,,
415,11:20,13,13,25,,,,,
416,11:20,12,14,26,,,,,
417,11:21,13,13,26,,,,,
418,11:23,9,14,23,,,,,
419,11:23,11,12,23,,,,,
420,11:23,12,17,28,,,,,
421,11:24,8,14,22,,,,,
422,11:25,9,12,21,,,,,
423,11:25,11,14,25,,,,,
424,11:27,9,16,25,,,,,
425,11:28,12,15,27,,,,,
426,11:28,13,15,28,,,,,
427,11:29,13,14,27,,,,,
428,11:29,9,16,24,,,,,
429,11:30,8,12,21,,,,,
430,11:30,9,16,25,,,,,
431,11:31,9,15,23,,,,,
432,11:32,12,12,24,,,,,
433,11:33,11,17,28,,,,,
434,11:35,12,13,24,,,,,
435,11:35,11,16,27,,,,,
436,11:35,11,12,23,,,,,
437,11:35,14,17,30,,,,,
438,11:36,10,15,25,,,,,
439,11:37,13,13,27,,,,,
440,11:37,11,18,29,,,,,
441,11:39,11,16,27,,,,,
442,11:39,9,12,21,,,,,
443,11:40,9,17,26,,,,,
444,11:41,9,17,25,,,,,
445,11:41,10,16,26,,,,,
446,11:43,13,12,26,,,,,
447,11:43,13,14,27,,,,,
448,11:44,10,16,27,,,,,
449,11:44,12,12,24,,,,,
450,11:45,9,12,21,,,,,
451,11:45,9,14,23,,,,,
452,11:47,11,12,23,,,,,
453,11:47,8,14,22,,,,,
454,11:47,11,17,27,,,,,
455,11:49,12,14,26,,,,,
456,11:50,10,15,26,,,,,
457,11:51,12,16,27,,,,,
458,11:51,11,12,23,,,,,
459,11:51,10,14,24,,,,,
460,11:52,12,12,24,,,,,
461,11:53,12,13,25,,,,,
462,11:53,14,13,27,,,,,
463,11:55,11,14,25,,,,,
464,11:55,13,17,29,,,,,
465,11:55,9,14,24,,,,,
466,11:57,11,16,28,,,,,
467,11:58,9,14,23,,,,,
468,11:59,12,18,30,,,,,
469,11:59,10,16,26,,,,,
470,11:59,12,12,25,,,,,
471,12:00,11,13,24,,,,,
472,12:00,13,14,27,,,,,
473,12:00,13,14,26,,,,,
474,12:01,13,15,28,,,,,
475,12:03,9,14,23,,,,,
476,12:03,12,12,25,,,,,
477,12:05,9,14,23,,,,,
478,12:05,12,16,27,,,,,
479,12:05,13,18,30,,,,,
480,12:05,8,18,26,,,,,
481,12:07,10,13,22,,,,,
482,12:07,9,14,23,,,,,
483,12:08,11,17,28,,,,,
484,12:09,13,13,26,,,,,
485,12:10,9,14,23,,,,,
486,12:11,12,14,26,,,,,
487,12:11,10,13,23,,,,,
488,12:11,10,14,24,,,,,
489,12:12,10,12,23,,,,,
490,12:13,11,15,26,,,,,
491,12:15,12,12,24,,,,,
492,12:15,13,14,28,,,,,
493,12:15,10,15,26,,,,,
494,12:16,12,17,30,,,,,
495,12:17,14,14,28,,,,,
496,12:17,12,13,25,,,,,
497,12:19,11,14,25,,,,,
498,12:19,9,14,23,,,,,
499,12:19,12,16,28,,,,,
500,12:20,13,14,27,,,,,
501,12:21,9,18,26,,,,,
502,12:23,13,16,29,,,,,
503,12:23,10,14,24,,,,,
504,12:23,14,15,29,,,,,
505,12:24,11,16,28,,,,,
506,12:25,9,16,25,,,,,
507,12:25,13,14,27,,,,,
508,12:26,9,13,22,,,,,
509,12:27,11,16,27,,,,,
510,12:27,13,12,25,,,,,
511,12:29,11,16,27,,,,,
512,12:29,8,16,25,,,,,
513,12:30,14,14,28,,,,,
514,12:31,9,13,21,,,,,
515,12:31,13,14,27,,,,,
516,12:32,12,16,28,,,,,
517,12:33,11,17,28,,,,,
518,12:33,14,14,27,,,,,
519,12:35,12,12,24,,,,,
520,12:35,10,14,24,,,,,
521,12:35,10,16,27,,,,,
522,12:35,10,17,27,,,,,
523,12:37,13,16,29,,,,,
524,12:39,8,16,24,,,,,
525,12:39,11,14,25,,,,,
526,12:40,12,13,25,,,,,
527,12:40,8,13,21,,,,,
528,12:40,13,15,28,,,,,
529,12:41,12,15,27,,,,,
530,12:41,9,16,25,,,,,
531,12:43,10,17,28,,,,,
532,12:43,11,15,26,,,,,
533,12:45,14,17,30,,,,,
534,12:45,9,15,23,,,,,
535,12:47,12,15,26,,,,,
536,12:47,12,14,26,,,,,
537,12:47,8,13,21,,,,,
538,12:47,13,16,29,,,,,
539,12:48,9,17,26,,,,,
540,12:49,8,16,24,,,,,
541,12:50,10,16,25,,,,,
542,12:51,12,12,24,,,,,
543,12:51,11,15,26,,,,,
544,12:53,12,14,26,,,,,
545,12:53,8,15,23,,,,,
546,12:54,9,12,21,,,,,
547,12:55,9,17,26,,,,,
548,12:55,11,15,26,,,,,
549,12:55,8,16,25,,,,,
550,12:56,10,16,26,,,,,
551,12:57,11,14,25,,,,,
552,12:59,10,17,27,,,,,
553,12:59,12,17,28,,,,,
554,12:59,13,14,27,,,,,
555,13:00,9,18,27,,,,,
556,13:00,10,17,28,,,,,
557,13:01,14,15,29,,,,,
558,13:01,10,13,23,,,,,
559,13:03,10,14,24,,,,,
560,13:03,9,13,22,,,,,
561,13:04,14,13,27,,,,,
562,13:05,9,13,23,,,,,
563,13:05,12,14,26,,,,,
564,13:05,14,14,28,,,,,
565,13:07,9,13,22,,,,,
566,13:07,13,14,27,,,,,
567,13:08,8,16,24,,,,,
568,13:09,10,13,23,,,,,
569,13:10,12,17,29,,,,,
570,13:11,13,13,26,,,,,
571,13:11,8,13,21,,,,,
572,13:11,11,14,25,,,,,
573,13:12,11,13,24,,,,,
574,13:13,11,16,27,,,,,
575,13:15,11,17,28,,,,,
576,13:15,9,15,23,,,,,
577,13:15,8,13,22,,,,,
578,13:15,12,16,28,,,,,
579,13:17,8,13,21,,,,,
580,13:17,9,13,22,,,,,
581,13:19,11,13,24,,,,,
582,13:19,9,17,25,,,,,
583,13:20,9,17,26,,,,,
584,13:20,10,13,23,,,,,
585,13:21,8,18,26,,,,,
586,13:22,13,14,28,,,,,
587,13:23,8,14,22,,,,,
588,13:23,13,14,26,,,,,
589,13:23,11,17,29,,,,,
590,13:25,10,15,25,,,,,
591,13:25,12,16,28,,,,,
592,13:27,9,14,23,,,,,
593,13:27,11,17,27,,,,,
594,13:28,14,15,29,,,,,
595,13:29,10,13,23,,,,,
596,13:29,10,17,27,,,,,
597,13:29,13,13,25,,,,,
598,13:30,14,16,29,,,,,
599,13:31,9,18,27,,,,,
600,13:31,12,16,29,,,,,
601,13:33,9,16,25,,,,,
602,13:35,13,13,27,,,,,
603,13:35,11,17,28,,,,,
604,13:35,9,17,25,,,,,
605,13:35,13,17,31,,,,,
606,13:36,11,13,24,,,,,
607,13:36,9,16,25,,,,,
608,13:37,11,15,26,,,,,
609,13:39,9,18,27,,,,,
610,13:39,14,13,26,,,,,
611,13:40,11,17,28,,,,,
612,13:41,13,16,28,,,,,
613,13:41,11,17,28,,,,,
614,13:43,13,18,31,,,,,
615,13:43,11,12,23,,,,,
616,13:43,11,14,26,,,,,
617,13:44,9,14,22,,,,,
618,13:45,11,12,24,,,,,
619,13:45,10,15,25,,,,,
620,13:47,11,18,29,,,,,
621,13:47,14,13,27,,,,,
622,13:47,10,15,24,,,,,
623,13:49,12,17,28,,,,,
624,13:50,12,14,26,,,,,
625,13:50,8,15,24,,,,,
626,13:51,11,16,27,,,,,
627,13:51,11,13,24,,,,,
628,13:52,10,15,24,,,,,
629,13:53,13,15,28,,,,,
630,13:53,14,12,26,,,,,
631,13:55,13,16,29,,,,,
632,13:55,8,14,22,,,,,
633,13:55,12,18,30,,,,,
634,13:57,10,12,22,,,,,
635,13:57,11,15,25,,,,,
636,13:59,12,15,28,,,,,
637,13:59,13,18,31,,,,,
638,13:59,11,13,25,,,,,
639,14:00,10,15,26,,,,,
640,14:00,13,13,26,,,,,
641,14:00,10,15,25,,,,,
642,14:00,11,15,26,,,,,
643,14:01,13,12,25,,,,,
644,14:01,8,16,24,,,,,
645,14:03,9,16,26,,,,,
646,14:03,8,12,21,,,,,
647,14:04,12,18,30,,,,,
648,14:05,12,13,25,,,,,
649,14:05,11,13,24,,,,,
650,14:05,8,13,22,,,,,
651,14:07,12,15,27,,,,,
652,14:07,9,13,22,,,,,
653,14:08,11,13,24,,,,,
654,14:09,9,12,22,,,,,
655,14:10,9,13,22,,,,,
656,14:11,12,16,28,,,,,
657,14:11,10,17,27,,,,,
658,14:11,8,15,23,,,,,
659,14:11,8,17,26,,,,,
660,14:13,11,13,24,,,,,
661,14:15,13,13,26,,,,,
662,14:15,8,15,23,,,,,
663,14:15,9,15,24,,,,,
664,14:16,12,17,29,,,,,
665,14:17,10,14,24,,,,,
666,14:17,11,17,28,,,,,
667,14:18,9,15,25,,,,,
668,14:19,13,15,27,,,,,
669,14:19,12,14,26,,,,,
670,14:20,9,16,25,,,,,
671,14:21,13,13,26,,,,,
672,14:23,13,12,26,,,,,
673,14:23,10,18,28,,,,,
674,14:23,9,16,26,,,,,
675,14:24,10,15,25,,,,,
676,14:25,9,12,21,,,,,
677,14:25,12,15,28,,,,,
678,14:25,12,13,25,,,,,
679,14:27,8,16,24,,,,,
680,14:27,10,16,26,,,,,
681,14:29,8,16,24,,,,,
682,14:29,13,15,28,,,,,
683,14:30,9,16,25,,,,,
684,14:30,12,13,25,,,,,
685,14:31,10,14,23,,,,,
686,14:31,9,17,26,,,,,
687,14:31,13,15,28,,,,,
688,14:32,8,15,23,,,,,
689,14:32,12,15,27,,,,,
690,14:32,13,17,30,,,,,
691,14:33,10,15,24,,,,,
692,14:33,9,18,27,,,,,
693,14:34,11,15,26,,,,,
694,14:35,8,14,22,,,,,
695,14:35,10,16,27,,,,,
696,14:35,14,16,29,,,,,
697,14:35,13,18,31,,,,,
698,14:35,12,17,29,,,,,
699,14:36,11,15,26,,,,,
700,14:37,13,13,27,,,,,
701,14:37,10,14,24,,,,,
702,14:38,10,16,26,,,,,
703,14:39,10,14,24,,,,,
704,14:39,12,17,30,,,,,
705,14:39,13,17,30,,,,,
706,14:39,13,14,27,,,,,
707,14:40,10,17,27,,,,,
708,14:40,10,16,26,,,,,
709,14:40,13,18,31,,,,,
710,14:41,10,16,26,,,,,
711,14:41,12,13,25,,,,,
712,14:41,11,15,26,,,,,
713,14:42,9,16,26,,,,,
714,14:43,11,14,24,,,,,
715,14:43,10,16,26,,,,,
716,14:43,12,12,24,,,,,
717,14:44,10,13,22,,,,,
718,14:45,10,16,26,,,,,
719,14:45,12,16,28,,,,,
720,14:45,12,14,26,,,,,
721,14:46,9,17,26,,,,,
722,14:46,10,13,23,,,,,
723,14:47,8,16,24,,,,,
724,14:47,9,15,23,,,,,
725,14:47,13,15,28,,,,,
726,14:47,11,17,28,,,,,
727,14:48,14,14,28,,,,,
728,14:48,13,16,29,,,,,
729,14:49,9,14,23,,,,,
730,14:49,13,16,29,,,,,
731,14:50,13,17,30,,,,,
732,14:50,10,15,25,,,,,
733,14:51,12,16,28,,,,,
734,14:51,8,16,24,,,,,
735,14:51,12,12,24,,,,,
736,14:52,14,13,27,,,,,
737,14:53,13,13,26,,,,,
738,14:53,11,15,26,,,,,
739,14:53,10,18,28,,,,,
740,14:53,12,15,27,,,,,
741,14:54,10,15,25,,,,,
742,14:55,11,13,24,,,,,
743,14:55,12,12,24,,,,,
744,14:55,11,17,28,,,,,
745,14:56,10,14,24,,,,,
746,14:56,11,17,28,,,,,
747,14:57,10,15,25,,,,,
748,14:57,13,14,26,,,,,
749,14:58,9,12,21,,,,,
750,14:59,8,14,23,,,,,
751,14:59,11,16,27,,,,,
752,14:59,9,16,24,,,,,
