Number,Arrival time,X1,X2,X3,,,,,
310,10:33,19,17,35,,,,,
311,10:34,19,16,34,,,,,
312,10:35,14,16,30,,,,,
313,10:35,18,17,35,,,,,
314,10:36,14,13,27,,,,,
315,10:37,15,14,29,,,,,
316,10:39,17,16,33,,,,,
317,10:40,15,14,29,,,,,
318,10:40,16,13,29,,,,,
319,10:41,19,15,34,,,,,
320,10:41,15,15,30,,,,,
321,10:42,14,11,25,,,,,
322,10:43,14,12,26,,,,,
323,10:45,17,15,32,,,,,
324,10:45,14,14,27,,,,,
325,10:47,15,16,31,,,,,
326,10:48,16,13,29,,,,,
327,10:48,17,17,33,,,,,
328,10:48,19,11,30,,,,,
329,10:49,18,15,33,,,,,
330,10:50,15,16,31,,,,,
331,10:51,15,16,31,,,,,
332,10:53,17,15,32,,,,,
333,10:54,17,13,29,,,,,
334,10:55,18,11,29,,,,,
335,10:55,13,16,29,,,,,
336,10:55,18,14,32,,,,,
337,10:56,16,14,30,,,,,
338,10:57,17,13,31,,,,,
339,10:59,15,16,31,,,,,
340,11:00,16,14,30,,,,,
341,11:00,16,12,28,,,,,
342,11:00,17,12,29,,,,,
343,11:01,17,12,29,,,,,
344,11:02,15,16,31,,,,,
345,11:03,13,13,26,,,,,
346,11:04,17,12,29,,,,,
347,11:05,14,13,27,,,,,
348,11:05,14,14,28,,,,,
349,11:06,14,14,28,,,,,
350,11:07,17,13,30,,,,,
351,11:09,14,15,30,,,,,
352,11:09,18,11,30,,,,,
353,11:10,14,14,28,,,,,
354,11:11,15,13,28,,,,,
355,11:12,14,15,29,,,,,
356,11:12,15,16,31,,,,,
357,11:13,15,14,29,,,,,
358,11:15,18,13,31,,,,,
359,11:15,18,16,34,,,,,
360,11:16,17,13,29,,,,,
361,11:17,18,11,29,,,,,
362,11:17,17,12,29,,,,,
363,11:19,18,12,30,,,,,
364,11:20,18,13,31,,,,,
365,11:20,19,15,33,,,,,
366,11:21,18,12,30,,,,,
367,11:23,17,13,30,,,,,
368,11:23,15,16,30,,,,,
369,11:23,16,15,31,,,,,
370,11:25,15,16,31,,,,,
371,11:25,16,12,28,,,,,
372,11:27,15,17,32,,,,,
373,11:28,19,15,33,,,,,
374,11:29,14,14,27,,,,,
375,11:29,17,13,30,,,,,
376,11:30,15,13,28,,,,,
377,11:30,15,12,28,,,,,
378,11:31,14,16,30,,,,,
379,11:33,15,17,31,,,,,
380,11:35,17,13,30,,,,,
381,11:35,14,15,29,,,,,
382,11:35,15,17,32,,,,,
383,11:36,19,15,34,,,,,
384,11:37,19,17,36,,,,,
385,11:37,17,15,32,,,,,
386,11:39,14,15,30,,,,,
387,11:40,14,17,30,,,,,
388,11:41,15,12,27,,,,,
389,11:41,15,11,26,,,,,
390,11:43,18,12,30,,,,,
391,11:44,19,12,31,,,,,
392,11:44,14,13,27,,,,,
393,11:45,16,16,32,,,,,
394,11:45,16,11,27,,,,,
395,11:47,17,15,33,,,,,
396,11:47,13,12,25,,,,,
397,11:49,18,12,31,,,,,
398,11:50,19,16,35,,,,,
399,11:51,14,16,30,,,,,
400,11:51,16,11,27,,,,,
401,11:52,18,16,34,,,,,
402,11:53,19,16,35,,,,,
403,11:53,16,16,33,,,,,
404,11:55,14,12,25,,,,,
405,11:55,14,13,27,,,,,
406,11:57,15,11,26,,,,,
407,11:58,16,14,30,,,,,
408,11:59,18,16,34,,,,,
409,11:59,19,12,31,,,,,
410,12:00,15,15,30,,,,,
411,12:00,19,17,35,,,,,
412,12:00,17,11,28,,,,,
413,12:01,17,14,30,,,,,
414,12:03,15,14,29,,,,,
415,12:05,18,15,33,,,,,
416,12:05,18,15,33,,,,,
417,12:05,16,12,28,,,,,
418,12:05,18,15,33,,,,,
419,12:07,13,15,29,,,,,
420,12:08,15,15,30,,,,,
421,12:09,15,16,30,,,,,
422,12:10,15,15,30,,,,,
423,12:11,18,14,32,,,,,
424,12:11,13,11,24,,,,,
425,12:12,18,16,35,,,,,
426,12:13,18,14,32,,,,,
427,12:15,14,11,26,,,,,
428,12:15,14,16,31,,,,,
429,12:16,18,12,29,,,,,
430,12:17,18,11,29,,,,,
431,12:17,15,12,27,,,,,
432,12:19,18,14,32,,,,,
433,12:19,19,14,33,,,,,
434,12:20,14,12,26,,,,,
435,12:21,15,16,31,,,,,
436,12:23,13,14,27,,,,,
437,12:23,17,13,29,,,,,
438,12:24,18,11,29,,,,,
439,12:25,17,12,29,,,,,
440,12:25,17,16,33,,,,,
441,12:26,18,16,34,,,,,
442,12:27,18,16,33,,,,,
443,12:29,16,17,32,,,,,
444,12:29,18,13,31,,,,,
445,12:30,17,13,30,,,,,
446,12:31,17,12,29,,,,,
447,12:32,17,16,33,,,,,
448,12:33,19,12,30,,,,,
449,12:33,14,14,28,,,,,
450,12:35,15,15,29,,,,,
451,12:35,18,14,32,,,,,
452,12:35,17,12,29,,,,,
453,12:37,15,16,30,,,,,
454,12:39,17,12,29,,,,,
455,12:40,16,17,33,,,,,
456,12:40,14,16,30,,,,,
457,12:40,16,12,28,,,,,
458,12:41,14,13,27,,,,,
459,12:41,15,16,31,,,,,
460,12:43,18,16,34,,,,,
461,12:45,17,15,32,,,,,
462,12:45,16,16,32,,,,,
463,12:47,18,13,31,,,,,
464,12:47,16,14,30,,,,,
465,12:47,15,13,27,,,,,
466,12:48,15,13,28,,,,,
467,12:49,14,11,25,,,,,
468,12:50,18,17,35,,,,,
469,12:51,18,13,31,,,,,
470,12:53,18,11,29,,,,,
471,12:53,17,12,29,,,,,
472,12:54,15,12,27,,,,,
473,12:55,17,13,30,,,,,
474,12:55,15,12,28,,,,,
475,12:56,16,15,31,,,,,
476,12:57,14,12,26,,,,,
477,12:59,14,14,28,,,,,
478,12:59,18,14,33,,,,,
479,13:00,18,17,35,,,,,
480,13:00,15,16,31,,,,,
481,13:01,15,13,28,,,,,
482,13:01,18,15,33,,,,,
483,13:03,19,17,35,,,,,
484,13:04,14,11,25,,,,,
485,13:05,13,13,26,,,,,
486,13:05,18,16,34,,,,,
487,13:05,14,12,26,,,,,
488,13:07,17,15,32,,,,,
489,13:08,16,14,31,,,,,
490,13:09,16,12,28,,,,,
491,13:10,17,16,33,,,,,
492,13:11,16,17,33,,,,,
493,13:11,14,16,30,,,,,
494,13:12,19,11,30,,,,,
495,13:13,14,15,29,,,,,
496,13:15,18,11,29,,,,,
497,13:15,17,14,31,,,,,
498,13:15,17,13,30,,,,,
499,13:17,17,16,33,,,,,
500,13:17,16,12,28,,,,,
501,13:19,17,12,30,,,,,
502,13:20,15,16,30,,,,,
503,13:20,14,17,31,,,,,
504,13:21,15,14,29,,,,,
505,13:22,13,16,30,,,,,
506,13:23,14,14,28,,,,,
507,13:23,15,16,32,,,,,
508,13:25,15,12,27,,,,,
509,13:25,18,15,32,,,,,
510,13:27,14,14,28,,,,,
511,13:28,15,12,27,,,,,
512,13:29,14,12,26,,,,,
513,13:29,18,17,35,,,,,
514,13:29,18,16,34,,,,,
515,13:30,16,16,32,,,,,
516,13:31,13,16,30,,,,,
517,13:33,13,12,25,,,,,
518,13:35,17,15,32,,,,,
519,13:35,19,13,31,,,,,
520,13:35,16,15,31,,,,,
521,13:36,16,15,30,,,,,
522,13:36,19,12,31,,,,,
523,13:37,13,11,24,,,,,
524,13:39,17,13,30,,,,,
525,13:40,13,16,29,,,,,
526,13:41,17,12,28,,,,,
527,13:41,15,15,30,,,,,
528,13:43,17,15,32,,,,,
529,13:43,13,14,27,,,,,
530,13:44,19,15,34,,,,,
531,13:45,19,14,33,,,,,
532,13:45,16,12,28,,,,,
533,13:47,15,16,31,,,,,
534,13:47,17,14,32,,,,,
535,13:49,18,16,33,,,,,
536,13:50,14,13,27,,,,,
537,13:50,13,16,29,,,,,
538,13:51,15,12,27,,,,,
539,13:52,18,16,34,,,,,
540,13:53,14,13,28,,,,,
541,13:53,14,14,28,,,,,
542,13:55,15,14,28,,,,,
543,13:55,17,14,31,,,,,
544,13:57,16,12,28,,,,,
545,13:57,19,14,33,,,,,
546,13:59,18,14,32,,,,,
547,13:59,18,12,30,,,,,
548,14:00,13,12,25,,,,,
549,14:00,16,15,31,,,,,
550,14:00,16,13,29,,,,,
551,14:00,18,15,32,,,,,
552,14:01,17,12,29,,,,,
553,14:01,18,12,30,,,,,
554,14:03,17,16,33,,,,,
555,14:04,13,15,28,,,,,
556,14:05,19,11,30,,,,,
557,14:05,16,12,28,,,,,
558,14:05,17,13,30,,,,,
559,14:07,18,15,34,,,,,
560,14:08,14,15,29,,,,,
561,14:09,13,13,27,,,,,
562,14:10,16,15,31,,,,,
563,14:11,13,15,28,,,,,
564,14:11,18,15,33,,,,,
565,14:11,15,15,29,,,,,
566,14:13,15,14,29,,,,,
567,14:15,14,14,27,,,,,
568,14:15,14,14,28,,,,,
569,14:16,18,12,31,,,,,
570,14:17,13,15,28,,,,,
571,14:17,14,14,28,,,,,
572,14:18,13,14,28,,,,,
573,14:19,15,14,29,,,,,
574,14:20,17,14,31,,,,,
575,14:21,18,14,33,,,,,
576,14:23,14,13,27,,,,,
577,14:23,15,13,28,,,,,
578,14:24,18,13,31,,,,,
579,14:25,14,17,31,,,,,
580,14:25,14,16,30,,,,,
581,14:25,17,12,29,,,,,
582,14:27,14,14,28,,,,,
583,14:29,18,15,33,,,,,
584,14:29,17,13,30,,,,,
585,14:30,16,15,31,,,,,
586,14:30,14,14,28,,,,,
587,14:31,18,16,34,,,,,
588,14:31,15,13,28,,,,,
589,14:32,19,17,35,,,,,
590,14:32,13,16,30,,,,,
591,14:32,17,15,32,,,,,
592,14:33,13,13,26,,,,,
593,14:33,13,14,28,,,,,
594,14:34,15,12,28,,,,,
595,14:35,14,17,31,,,,,
596,14:35,15,16,31,,,,,
597,14:35,13,13,26,,,,,
598,14:35,19,14,33,,,,,
599,14:36,18,14,31,,,,,
600,14:37,15,15,30,,,,,
601,14:37,15,11,26,,,,,
602,14:38,18,16,34,,,,,
603,14:39,14,14,28,,,,,
604,14:39,17,15,32,,,,,
605,14:39,16,14,30,,,,,
606,14:40,17,15,32,,,,,
607,14:40,16,15,31,,,,,
608,14:40,13,12,25,,,,,
609,14:41,16,14,30,,,,,
610,14:41,15,15,30,,,,,
611,14:41,13,15,28,,,,,
612,14:42,19,13,31,,,,,
613,14:43,15,15,30,,,,,
614,14:43,18,13,30,,,,,
615,14:44,16,16,32,,,,,
616,14:45,15,14,29,,,,,
617,14:45,13,14,27,,,,,
618,14:45,13,13,26,,,,,
619,14:46,19,11,30,,,,,
620,14:46,14,13,27,,,,,
621,14:47,13,15,29,,,,,
622,14:47,13,14,28,,,,,
623,14:47,17,12,29,,,,,
624,14:48,13,12,26,,,,,
625,14:48,14,16,30,,,,,
626,14:49,15,14,29,,,,,
627,14:49,15,13,27,,,,,
628,14:50,14,12,26,,,,,
629,14:50,18,11,30,,,,,
630,14:51,14,13,27,,,,,
631,14:51,17,17,33,,,,,
632,14:52,13,16,29,,,,,
633,14:53,14,12,25,,,,,
634,14:53,16,14,29,,,,,
635,14:53,15,12,27,,,,,
636,14:53,14,15,29,,,,,
637,14:54,16,14,30,,,,,
638,14:55,19,15,34,,,,,
639,14:55,17,16,33,,,,,
640,14:55,18,16,35,,,,,
641,14:56,17,16,34,,,,,
642,14:56,17,13,30,,,,,
643,14:57,16,14,30,,,,,
644,14:57,14,13,27,,,,,
645,14:58,14,15,29,,,,,
646,14:59,15,17,32,,,,,
647,14:59,19,11,30,,,,,
648,14:59,14,17,31,,,,,
